tickMean,0.8833333333333333,tickStd,0.9145429945545964,result,1,entity_size,0.002661017660017251,prev_entity_size,0.004177964679996649
tickMean,1.383333333333333,tickStd,1.066015426196492,result,1,entity_size,0.01931637772463546,prev_entity_size,0.04013275544926387
tickMean,1.166666666666667,tickStd,1.035481637800605,result,1,entity_size,0.009561119358011183,prev_entity_size,0.009377761283928976
tickMean,1.083333333333333,tickStd,1.037491633165728,result,1,entity_size,0.008043309943872146,prev_entity_size,0.009913380112266168
tickMean,0.3333333333333333,tickStd,0.5676462121975465,result,0,entity_size,0.02309627043607065,prev_entity_size,0.01969254087211425
tickMean,0.4166666666666667,tickStd,0.6400954789890505,result,0,entity_size,0.005306593766022161,prev_entity_size,0.005113187532145957
tickMean,0.3833333333333334,tickStd,0.608047878231823,result,0,entity_size,0.007222395818132554,prev_entity_size,0.003444791636326272
tickMean,0.4333333333333333,tickStd,0.6155395104206464,result,1,entity_size,0.003683465003149422,prev_entity_size,0.007366930006270422
tickMean,0.4666666666666667,tickStd,0.7180219742846,result,1,entity_size,0.01289413926585325,prev_entity_size,0.01728827853168013
tickMean,0.7,tickStd,0.9363047936792098,result,0,entity_size,0.03044805256340055,prev_entity_size,0.02689610512683771
tickMean,0.8333333333333334,tickStd,0.8399735445569433,result,1,entity_size,0.008044030923770151,prev_entity_size,0.01358806184751415
tickMean,0.5,tickStd,0.695221787153807,result,1,entity_size,0.005917161774220858,prev_entity_size,0.02383432354841375
tickMean,0.65,tickStd,0.7708220719898118,result,0,entity_size,0.01015929998595766,prev_entity_size,0.01831859997193419
tickMean,3.166666666666667,tickStd,0.6871842709362771,result,1,entity_size,0.01536946307507492,prev_entity_size,0.02823892615020895
tickMean,1.55,tickStd,1.007058422668053,result,0,entity_size,0.03474579735146222,prev_entity_size,0.04849159470296627
tickMean,0.9666666666666667,tickStd,0.9826268648655783,result,1,entity_size,0.005336913036472879,prev_entity_size,0.01467382607293644
tickMean,1.316666666666667,tickStd,0.8658650138573689,result,0,entity_size,0.03429499868326502,prev_entity_size,0.04608999736646524
tickMean,0.8166666666666667,tickStd,0.8849042634972193,result,0,entity_size,0.004618216425654964,prev_entity_size,0.01323643285135745
tickMean,1.45,tickStd,1.007058422668053,result,0,entity_size,0.02542933633822031,prev_entity_size,0.02385867267648223
tickMean,1.166666666666667,tickStd,0.9689627902499089,result,0,entity_size,0.02562012833632821,prev_entity_size,0.02724025667265551
tickMean,1.533333333333333,tickStd,1.071862346054235,result,0,entity_size,0.06170018217312645,prev_entity_size,0.02890036434624221
tickMean,0.9833333333333333,tickStd,0.9745369270695809,result,1,entity_size,0.004026675677380354,prev_entity_size,0.02505335135478504
tickMean,0.8,tickStd,0.9273618495495705,result,1,entity_size,0.007350401414214502,prev_entity_size,0.0162008028284788
tickMean,1.683333333333333,tickStd,1.024559525953578,result,0,entity_size,0.04348199616089232,prev_entity_size,0.06696399232180283
tickMean,1.366666666666667,tickStd,0.9994442900376637,result,1,entity_size,0.01123028741452003,prev_entity_size,0.02896057482908532
tickMean,0.5333333333333333,tickStd,0.8259674462242577,result,1,entity_size,0.01679907184018248,prev_entity_size,0.02309814368030061
tickMean,0.6333333333333333,tickStd,0.8158158833680278,result,1,entity_size,0.007540685040169137,prev_entity_size,0.01908137008027211
tickMean,0.7166666666666667,tickStd,0.732385751423994,result,0,entity_size,0.003426167313534734,prev_entity_size,0.0143523346270058
tickMean,1.016666666666667,tickStd,1.040699551049944,result,0,entity_size,0.02488636529224664,prev_entity_size,0.02827273058451851
tickMean,0.85,tickStd,0.7921489758877428,result,0,entity_size,0.02342068646098028,prev_entity_size,0.03184137292200262
tickMean,1.95,tickStd,1.131739074757664,result,0,entity_size,0.02920174374992257,prev_entity_size,0.00340348749983832
tickMean,0.5666666666666667,tickStd,0.7824463062870336,result,1,entity_size,0.004482889552633651,prev_entity_size,0.01896577910517294
tickMean,0.6666666666666666,tickStd,0.8299933065325821,result,0,entity_size,0.01569756176184001,prev_entity_size,0.01439512352362726
tickMean,0.45,tickStd,0.8046738469715542,result,1,entity_size,0.003873246656638685,prev_entity_size,0.00275350668667329
tickMean,0.6833333333333333,tickStd,0.6189148209209044,result,1,entity_size,0.01032907090723256,prev_entity_size,0.009158141814481269
tickMean,1.516666666666667,tickStd,1.05659305737303,result,1,entity_size,0.003126542061465898,prev_entity_size,0.01574691587714483
tickMean,0.4666666666666667,tickStd,0.7845734863959877,result,0,entity_size,0.01122324069217484,prev_entity_size,0.01794648138439925
tickMean,0.75,tickStd,0.9059985283284588,result,1,entity_size,0.01074313793037618,prev_entity_size,0.01548627586072371
tickMean,0.1333333333333333,tickStd,0.42687494916219,result,1,entity_size,0.003188313160194411,prev_entity_size,0.005876626320400646
tickMean,0.5,tickStd,0.7187952884282609,result,0,entity_size,0.004686610820385795,prev_entity_size,0.006373221640814108
tickMean,0.8666666666666667,tickStd,0.8844332774281065,result,1,entity_size,0.01475811147014383,prev_entity_size,0.001016222940194211
tickMean,1.233333333333333,tickStd,1.038695763392192,result,1,entity_size,0.0153556350700228,prev_entity_size,0.03621127014000081
